--- Render Session Started: 2025-11-28_16-16-11 ---
Blender: C:/Program Files (x86)/Steam/steamapps/common/Blender/blender.exe
Project: D:/Working/SETT/MV/MV0033/Working/MV0033_Luna and Frank 2Part.blend
Range: 2295 to 2300
----------------------------------------
Command: C:/Program Files (x86)/Steam/steamapps/common/Blender/blender.exe -b D:/Working/SETT/MV/MV0033/Working/MV0033_Luna and Frank 2Part.blend -s 2295 -e 2300 -a
🔄 blenderkit: Verbose is enabled
🔄 blenderkit: Read in JSON settings from file
ℹ️  blenderkit: Ports reordered so first port is now 62485 (previous index was 0) [16:16:12.286, client_lib.py:125]
Created history step a4860ba9-0e83-4c32-9a9f-63fb3f9933e9
ℹ️  blenderkit: Created new search history step [16:16:12.300, search.py:1751]
00:01.000  blend            | Read blend: "D:\Working\SETT\MV\MV0033\Working\MV0033_Luna and Frank 2Part.blend"
Blender 5.0.0 (hash a37564c4df7a built 2025-11-18 11:06:54)
Could not open as Ogawa file from provided streams.Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.

Unable to open Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Luna_01.abcD:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Victor_01.abcUnable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Frank_03.abc


00:07.531  render           | Rendering animation (frames 2295..2300)
00:07.547  render           | Start rendering: Scene, ViewLayer
00:07.547  render           | Engine: Cycles
Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Victor_01.abc
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Frank_03.abc
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Luna_01.abc
00:14.703  render           | Mem: 1M | Synchronizing object | media (2)
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.652 169/215 | Building OptiX acceleration structure
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.658 202/215 | Building BVH
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.658 202/215 | Building OptiX acceleration structure
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.653 170/215 | Building BVH
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.653 170/215 | Building OptiX acceleration structure
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.654 171/215 | Building BVH
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.654 171/215 | Building OptiX acceleration structure
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.651 172/215 | Building BVH
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.651 172/215 | Building OptiX acceleration structure
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.653 173/215 | Building BVH
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.653 173/215 | Building OptiX acceleration structure
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.654 174/215 | Building BVH
06:06.656  render           | Mem: 12377M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.654 174/215 | Building OptiX acceleration structure
06:06.672  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.655 175/215 | Building BVH
06:06.672  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.655 175/215 | Building OptiX acceleration structure
06:06.672  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.652 176/215 | Building BVH
06:06.672  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.652 176/215 | Building OptiX acceleration structure
06:06.672  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.653 177/215 | Building BVH
06:06.672  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.653 177/215 | Building OptiX acceleration structure
06:06.672  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wdbnahj_00_LOD5.651 178/215 | Building BVH
06:06.672  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wdbnahj_00_LOD5.651 178/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.652 179/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.652 179/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.657 201/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.657 201/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vd5scae_LOD5.652 180/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vd5scae_LOD5.652 180/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.656 181/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.656 181/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.654 182/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.654 182/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.657 183/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.657 183/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.658 184/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.658 184/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.659 185/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.659 185/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.653 186/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.653 186/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.655 187/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.655 187/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.656 188/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.656 188/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.660 189/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.660 189/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.655 200/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.655 200/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.654 190/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wd3cdga_00_LOD5.654 190/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.655 191/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.655 191/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wdbnahj_00_LOD5.652 192/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wdbnahj_00_LOD5.652 192/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.653 193/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.653 193/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vd5scae_LOD5.653 194/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vd5scae_LOD5.653 194/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.661 195/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.661 195/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.656 196/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.656 196/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.662 197/215 | Building BVH
06:06.687  render           | Mem: 12121M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.662 197/215 | Building OptiX acceleration structure
06:06.687  render           | Mem: 11737M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.663 198/215 | Building BVH
06:06.687  render           | Mem: 11737M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.664 199/215 | Building BVH
06:06.687  render           | Mem: 11737M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.664 199/215 | Building OptiX acceleration structure
06:06.703  render           | Mem: 11737M | Updating Scene BVH | Building
06:06.703  render           | Mem: 11737M | Updating Scene BVH | Building OptiX acceleration structure
06:06.703  render           | Mem: 11737M | Updating Scene BVH | Copying BVH to device
06:06.703  render           | Mem: 11737M | Updating Mesh | Computing normals
06:07.672  render           | Mem: 11737M | Updating Mesh | Copying Mesh to device
06:08.672  render           | Mem: 13889M | Updating Objects Flags
06:08.672  render           | Mem: 13889M | Updating Primitive Offsets
06:08.672  render           | Mem: 13889M | Updating Images
06:08.672  render           | Mem: 13873M | Updating Volume
06:08.672  render           | Mem: 13873M | Updating Volume | Evaluating density for Main_Root
06:08.687  render           | Mem: 13873M | Updating Volume | Building octree for Main_Root
06:08.687  render           | Mem: 13873M | Updating Camera Volume
06:08.687  render           | Mem: 13873M | Updating Lookup Tables
06:08.687  render           | Mem: 13873M | Updating Lights
06:08.687  render           | Mem: 13809M | Updating Lights | Importance map
06:08.875  render           | Mem: 13873M | Updating Lights | Computing tree
06:08.890  render           | Mem: 13873M | Updating Integrator
06:08.890  render           | Mem: 13873M | Updating Film
06:08.890  render           | Mem: 13873M | Updating Lookup Tables
06:08.890  render           | Mem: 13873M | Updating Baking
06:08.890  render           | Mem: 13873M | Updating Device | Writing constant memory
06:08.890  render           | Mem: 13873M | Sample 0/1000
06:09.250  render           | Remaining: 05:55.99 | Mem: 13873M | Sample 1/1000
06:09.625  render           | Remaining: 06:01.21 | Mem: 13873M | Sample 2/1000
06:10.328  render           | Remaining: 05:57.73 | Mem: 13873M | Sample 4/1000
06:11.703  render           | Remaining: 05:48.73 | Mem: 13873M | Sample 8/1000
06:14.218  render           | Remaining: 05:27.20 | Mem: 13873M | Sample 16/1000
06:18.640  render           | Remaining: 04:54.87 | Mem: 13873M | Sample 32/1000
06:23.078  render           | Remaining: 04:41.20 | Mem: 13873M | Sample 48/1000
06:23.547  render           | Remaining: 03:34.28 | Mem: 13873M | Sample 64/1000
06:23.781  render           | Remaining: 02:51.19 | Mem: 13873M | Sample 80/1000
06:23.906  render           | Remaining: 02:21.41 | Mem: 13873M | Sample 96/1000
06:24.000  render           | Remaining: 01:59.78 | Mem: 13873M | Sample 112/1000
06:24.078  render           | Remaining: 01:43.40 | Mem: 13873M | Sample 128/1000
06:24.140  render           | Remaining: 01:30.65 | Mem: 13873M | Sample 144/1000
06:24.203  render           | Remaining: 01:20.34 | Mem: 13873M | Sample 160/1000
06:24.250  render           | Remaining: 01:11.88 | Mem: 13873M | Sample 176/1000
06:24.297  render           | Remaining: 01:04.80 | Mem: 13873M | Sample 192/1000
06:24.343  render           | Remaining: 00:58.80 | Mem: 13873M | Sample 208/1000
06:24.375  render           | Remaining: 00:53.64 | Mem: 13873M | Sample 224/1000
06:24.422  render           | Remaining: 00:49.16 | Mem: 13873M | Sample 240/1000
06:24.453  render           | Remaining: 00:45.23 | Mem: 13873M | Sample 256/1000
06:24.500  render           | Remaining: 00:41.78 | Mem: 13873M | Sample 272/1000
06:24.547  render           | Remaining: 00:38.68 | Mem: 13873M | Sample 288/1000
06:24.578  render           | Remaining: 00:35.91 | Mem: 13873M | Sample 304/1000
06:24.625  render           | Remaining: 00:33.41 | Mem: 13873M | Sample 320/1000
06:24.656  render           | Remaining: 00:31.13 | Mem: 13873M | Sample 336/1000
06:24.687  render           | Remaining: 00:29.06 | Mem: 13873M | Sample 352/1000
06:24.718  render           | Remaining: 00:27.16 | Mem: 13873M | Sample 368/1000
06:24.734  render           | Remaining: 00:25.41 | Mem: 13873M | Sample 384/1000
06:24.765  render           | Remaining: 00:23.80 | Mem: 13873M | Sample 400/1000
06:24.797  render           | Remaining: 00:22.31 | Mem: 13873M | Sample 416/1000
06:24.812  render           | Remaining: 00:20.93 | Mem: 13873M | Sample 432/1000
06:24.843  render           | Remaining: 00:19.65 | Mem: 13873M | Sample 448/1000
06:24.859  render           | Remaining: 00:18.44 | Mem: 13873M | Sample 464/1000
06:24.875  render           | Remaining: 00:17.32 | Mem: 13873M | Sample 480/1000
06:24.906  render           | Remaining: 00:16.26 | Mem: 13873M | Sample 496/1000
06:24.922  render           | Remaining: 00:15.27 | Mem: 13873M | Sample 512/1000
06:24.953  render           | Remaining: 00:14.35 | Mem: 13873M | Sample 528/1000
06:24.968  render           | Remaining: 00:13.47 | Mem: 13873M | Sample 544/1000
06:24.984  render           | Remaining: 00:12.64 | Mem: 13873M | Sample 560/1000
06:25.000  render           | Remaining: 00:11.85 | Mem: 13873M | Sample 576/1000
06:25.015  render           | Remaining: 00:11.11 | Mem: 13873M | Sample 592/1000
06:25.031  render           | Remaining: 00:10.40 | Mem: 13873M | Sample 608/1000
06:25.047  render           | Remaining: 00:09.73 | Mem: 13873M | Sample 624/1000
06:25.078  render           | Remaining: 00:09.10 | Mem: 13873M | Sample 640/1000
06:25.093  render           | Remaining: 00:08.49 | Mem: 13873M | Sample 656/1000
06:25.109  render           | Remaining: 00:07.91 | Mem: 13873M | Sample 672/1000
06:25.125  render           | Remaining: 00:07.35 | Mem: 13873M | Sample 688/1000
06:25.140  render           | Remaining: 00:06.83 | Mem: 13873M | Sample 704/1000
06:25.156  render           | Remaining: 00:06.32 | Mem: 13873M | Sample 720/1000
06:25.172  render           | Remaining: 00:05.83 | Mem: 13873M | Sample 736/1000
06:25.187  render           | Remaining: 00:05.37 | Mem: 13873M | Sample 752/1000
06:25.203  render           | Remaining: 00:04.92 | Mem: 13873M | Sample 768/1000
06:25.218  render           | Remaining: 00:04.49 | Mem: 13873M | Sample 784/1000
06:25.234  render           | Remaining: 00:04.08 | Mem: 13873M | Sample 800/1000
06:25.250  render           | Remaining: 00:03.68 | Mem: 13873M | Sample 816/1000
06:25.265  render           | Remaining: 00:03.30 | Mem: 13873M | Sample 832/1000
06:25.281  render           | Remaining: 00:02.93 | Mem: 13873M | Sample 848/1000
06:25.297  render           | Remaining: 00:02.58 | Mem: 13873M | Sample 864/1000
06:25.312  render           | Remaining: 00:02.23 | Mem: 13873M | Sample 880/1000
06:25.328  render           | Remaining: 00:01.90 | Mem: 13873M | Sample 896/1000
06:25.343  render           | Remaining: 00:01.58 | Mem: 13873M | Sample 912/1000
06:25.359  render           | Remaining: 00:01.27 | Mem: 13873M | Sample 928/1000
06:25.375  render           | Remaining: 00:00.97 | Mem: 13873M | Sample 944/1000
06:25.390  render           | Remaining: 00:00.68 | Mem: 13873M | Sample 960/1000
06:25.406  render           | Remaining: 00:00.40 | Mem: 13873M | Sample 976/1000
06:25.422  render           | Remaining: 00:00.13 | Mem: 13873M | Sample 992/1000
06:27.562  render           | Mem: 13873M | Sample 1000/1000
06:27.562  render           | Mem: 13873M | Finished
06:27.718  render           | Executing compositor
06:27.718  render           | Compositing
06:31.250  render           | Saved: 'D:\Working\SETT\MV\MV0033\Working\Render_OUT\ViktorMatte\ViktorMatte2297.png'
06:31.484  render           | Saved: 'D:\Working\SETT\MV\MV0033\Working\Render_OUT\Beauty\Beauty_NonColor2297.png'
06:31.562  render           | Saved: 'D:\Working\SETT\MV\MV0033\Working\Render_OUT\RopeRocksMatte\RopeRocksMatte2297.png'
06:31.765  render           | Saved: 'D:\Working\SETT\MV\MV0033\Working\Render_OUT\Beauty\Beauty_ColorCorrection2297.png'
